TX,Potter County,121073,118525
TX,Presidio County,7818,6131
TX,Rains County,10914,12164
TX,Randall County,120725,140753
TX,Reagan County,3367,3385
TX,Real County,3309,2758
TX,Red River County,12860,11587
TX,Reeves County,13783,14748
TX,Refugio County,7383,6741
TX,Roberts County,929,827
TX,Robertson County,16622,16757
TX,Rockwall County,78337,107819
TX,Runnels County,10501,9900
TX,Rusk County,53330,52214
TX,Sabine County,10834,9894
TX,San Augustine County,8865,7918
TX,San Jacinto County,26384,27402
TX,San Patricio County,64804,68755
TX,San Saba County,6131,5730
TX,Schleicher County,3461,2451
TX,Scurry County,16921,16932
TX,Shackelford County,3378,3105
TX,Shelby County,25448,24022
TX,Sherman County,3034,2782
TX,Smith County,209714,233479
TX,Somervell County,8490,9205
TX,Starr County,60968,65920
TX,Stephens County,9630,9101
TX,Sterling County,1143,1372
TX,Stonewall County,1490,1245
TX,Sutton County,4128,3372
TX,Swisher County,7854,6971
TX,Tarrant County,1809034,2110640
TX,Taylor County,131506,143208
TX,Terrell County,984,760
TX,Terry County,12651,11831
TX,Throckmorton County,1641,1440
TX,Titus County,32334,31247
TX,Tom Green County,110224,120003
TX,Travis County,1024266,1290188
TX,Trinity County,14585,13602
TX,Tyler County,21766,19798
TX,Upshur County,39309,40892
TX,Upton County,3355,3308
TX,Uvalde County,26405,24564
TX,Val Verde County,48879,47586
TX,Van Zandt County,52579,59541
TX,Victoria County,86793,91319
TX,Walker County,67861,76400
TX,Waller County,43205,56794
TX,Ward County,10658,11644
TX,Washington County,33718,35805
TX,Webb County,250304,267114
TX,Wharton County,41280,41570
TX,Wheeler County,5410,4990
TX,Wichita County,131500,129350
TX,Wilbarger County,13535,12887
TX,Willacy County,22134,20164
TX,Williamson County,422679,609017
TX,Wilson County,42918,49753
TX,Winkler County,7110,7791
TX,Wise County,59127,68632
TX,Wood County,41964,44843
TX,Yoakum County,7879,7694
TX,Young County,18550,17867
TX,Zapata County,14018,13889
TX,Zavala County,11677,9670
