RI,Bristol,78427,82053,87810,1,4.6,7.0,2
RI,Kent,60103,63582,67906,4,5.8,6.8,4
RI,Newport,73416,78693,84054,2,7.2,6.8,3
RI,Providence,48251,52324,56429,5,8.4,7.8,1
